font,codepoint,stroke,confidence,apex_score,tail_source,rare_orientation,off_ink_tail
Assurbanipal,0x1204e,6,0.7708,0.778,network,0,0
Assurbanipal,0x1204e,7,0.0001,0.6926,network,0,0
Assurbanipal,0x1204e,8,0.4683,0.8539,network,0,0
Assurbanipal,0x1204e,9,0.7025,0.8783,skeleton,0,0
Assurbanipal,0x1204e,10,0.7349,0.8013,network,0,0
Assurbanipal,0x1204e,11,0.6137,0.9397,network,0,0
Assurbanipal,0x1204e,12,0.5775,0.8529,network,0,0
Assurbanipal,0x1204e,13,0.683,0.9395,network,0,0
Assurbanipal,0x1204e,14,0.6334,0.9258,network,0,0
Assurbanipal,0x1204e,15,0.7617,0.7732,network,0,0
Assurbanipal,0x12050,1,0.7245,0.8072,network,0,0
Assurbanipal,0x12050,2,0.5112,0.733,network,0,0
Assurbanipal,0x12050,3,0.78,0.7876,network,0,0
Assurbanipal,0x12050,4,0.5467,0.8706,network,0,0
Assurbanipal,0x12050,5,0.1713,0.8582,network,0,0
Assurbanipal,0x12050,6,0.1761,0.8287,network,0,0
Assurbanipal,0x12050,7,0.5964,0.8281,network,0,0
Assurbanipal,0x12050,8,0.733,0.8719,network,0,0
Assurbanipal,0x12051,1,0.6868,0.7118,network,0,0
Assurbanipal,0x12051,2,0.6261,0.8096,skeleton,0,0
Assurbanipal,0x12051,3,0.555,0.8597,network,0,0
Assurbanipal,0x12051,4,0.463,0.7843,skeleton,0,0
Assurbanipal,0x12051,5,0.5651,0.8421,network,0,0
Assurbanipal,0x12051,6,0.5875,0.7928,network,0,0
Assurbanipal,0x12052,1,0.6192,0.8044,network,0,0
Assurbanipal,0x12052,2,0.698,0.886,network,0,0
Assurbanipal,0x12052,3,0.698,0.8208,network,0,0
Assurbanipal,0x12052,4,0.5181,0.8941,network,0,0
Assurbanipal,0x12052,5,0.5024,0.5024,network,0,0
Assurbanipal,0x12052,6,0.6433,0.8697,network,0,0
Assurbanipal,0x12052,7,0.408,0.8848,network,0,0
Assurbanipal,0x12052,8,0.6474,0.8661,network,0,0
Assurbanipal,0x12052,9,0.6474,0.8933,network,0,0
Assurbanipal,0x12052,10,0.408,0.882,network,0,0
Assurbanipal,0x12052,11,0.6086,0.8613,network,0,0
Assurbanipal,0x12052,12,0.633,0.8973,skeleton,0,0
Assurbanipal,0x12054,1,0.728,0.8087,network,0,0
Assurbanipal,0x12054,2,0.7417,0.7837,skeleton,0,0
Assurbanipal,0x12054,3,0.696,0.9158,network,0,0
Assurbanipal,0x12054,4,0.7856,0.8534,network,0,0
Assurbanipal,0x12054,5,0.7472,0.796,network,0,0
Assurbanipal,0x12054,6,0.0017,0.4506,skeleton,0,0
Assurbanipal,0x12054,7,0.0468,0.4868,skeleton,0,0
Assurbanipal,0x12054,8,0.8099,0.8888,network,0,0
Assurbanipal,0x12054,9,0.6702,0.9456,network,0,0
Assurbanipal,0x12056,1,0.698,0.8666,network,0,0
Assurbanipal,0x12056,2,0.6906,0.7574,network,0,0
Assurbanipal,0x12056,3,0.8587,0.8587,network,0,0
Assurbanipal,0x12056,4,0.6632,0.6632,network,0,0
Assurbanipal,0x12056,5,0.7058,0.8355,network,0,0
Assurbanipal,0x12056,6,0.7712,0.7712,network,0,0
Assurbanipal,0x12056,7,0.2362,0.8828,network,0,0
Assurbanipal,0x12057,1,0.6702,0.8732,network,0,0
Assurbanipal,0x12057,2,0.7178,0.7985,network,0,0
Assurbanipal,0x12057,3,0.7873,0.7873,network,0,0
Assurbanipal,0x12057,4,0.7553,0.7553,network,0,0
Assurbanipal,0x12057,5,0.5545,0.9053,network,0,0
Assurbanipal,0x12057,6,0.4746,0.7708,network,0,0
Assurbanipal,0x12057,7,0.5268,0.8998,network,0,0
Assurbanipal,0x12057,8,0.5612,0.5612,network,0,0
Assurbanipal,0x12057,9,0.4761,0.8368,network,0,0
Assurbanipal,0x12057,10,0.539,0.7322,network,0,0
Assurbanipal,0x12057,11,0.677,0.8256,network,0,0
Assurbanipal,0x12057,12,0.004,0.7663,skeleton,0,0
Assurbanipal,0x12057,13,0.6366,0.7424,network,0,0
Assurbanipal,0x12057,14,0.709,0.9307,network,0,0
Assurbanipal,0x12058,1,0.5627,0.9016,network,0,0
Assurbanipal,0x12058,2,0.7046,0.8041,network,0,0
Assurbanipal,0x12058,3,0.7823,0.7823,network,0,0
Assurbanipal,0x12058,4,0.7509,0.7509,network,0,0
Assurbanipal,0x12058,5,0.48,0.8762,network,0,0
Assurbanipal,0x12058,6,0.0096,0.8059,network,0,0
Assurbanipal,0x12058,7,0.2676,0.9012,network,1,0
Assurbanipal,0x12058,8,0.3718,0.3718,network,0,0
Assurbanipal,0x12058,9,0.4678,0.7276,network,0,0
Assurbanipal,0x12058,10,0.5988,0.7126,network,0,0
Assurbanipal,0x12058,11,0.0947,0.8771,network,0,0
Assurbanipal,0x12058,12,0.4116,0.8099,network,0,0
Assurbanipal,0x12058,13,0.3405,0.8259,skeleton,0,0
Assurbanipal,0x12058,14,0.0044,0.3379,network,1,0
Assurbanipal,0x12059,1,0.6411,0.8715,network,0,0
Assurbanipal,0x12059,2,0.7158,0.7896,network,0,0
Assurbanipal,0x12059,3,0.8522,0.8522,network,0,0
Assurbanipal,0x12059,4,0.739,0.739,network,0,0
Assurbanipal,0x12059,5,0.6847,0.8749,network,0,0
Assurbanipal,0x12059,6,0.6411,0.8995,skeleton,0,0
Assurbanipal,0x12059,7,0.5612,0.8264,network,0,0
Assurbanipal,0x12059,8,0.7915,0.8056,network,0,0
Assurbanipal,0x12059,9,0.4839,0.7621,skeleton,0,0
Assurbanipal,0x12059,10,0.6375,0.8135,skeleton,0,0
Assurbanipal,0x12059,11,0.05,0.8804,skeleton,0,1
Assurbanipal,0x12059,12,0.7833,0.849,skeleton,0,0
Assurbanipal,0x12059,13,0.05,0.9043,skeleton,0,1
Assurbanipal,0x12059,14,0.0005,0.9466,network,0,0
Assurbanipal,0x12059,15,0.4087,0.4087,skeleton,0,0
Assurbanipal,0x12059,16,0.499,0.8973,network,0,0
Assurbanipal,0x12059,17,0.8182,0.8613,network,0,0
Assurbanipal,0x12059,18,0.05,0.7649,network,0,1
Assurbanipal,0x12059,19,0.045,0.8599,network,0,0
Assurbanipal,0x1205a,1,0.6749,0.8732,network,0,0
Assurbanipal,0x1205a,2,0.7178,0.7972,network,0,0
Assurbanipal,0x1205a,3,0.7873,0.7873,network,0,0
Assurbanipal,0x1205a,4,0.7538,0.7538,network,0,0
Assurbanipal,0x1205a,5,0.5229,0.9057,network,0,0
Assurbanipal,0x1205a,6,0.2237,0.7603,network,0,0
Assurbanipal,0x1205a,7,0.5078,0.8944,network,0,0
Assurbanipal,0x1205a,8,0.5229,0.5229,network,0,0
Assurbanipal,0x1205a,9,0.4717,0.7797,network,0,0
Assurbanipal,0x1205a,10,0.4201,0.7783,network,0,0
Assurbanipal,0x1205a,11,0.4163,0.8093,skeleton,0,0
Assurbanipal,0x1205a,12,0.401,0.8093,skeleton,0,0
Assurbanipal,0x1205a,13,0.0008,0.7025,network,1,0
Assurbanipal,0x1205a,14,0.0013,0.5054,network,1,0
Assurbanipal,0x1205a,15,0.0347,0.4158,network,0,1
Assurbanipal,0x1205a,16,0.0032,0.4047,network,1,0
Assurbanipal,0x1205b,1,0.5913,0.871,network,0,0
Assurbanipal,0x1205b,2,0.683,0.8423,network,0,0
Assurbanipal,0x1205b,3,0.7994,0.7994,network,0,0
Assurbanipal,0x1205b,4,0.7603,0.7603,network,0,0
Assurbanipal,0x1205b,5,0.5409,0.8745,network,0,0
Assurbanipal,0x1205b,6,0.5913,0.8804,skeleton,0,0
Assurbanipal,0x1205b,7,0.3872,0.8903,network,0,0
Assurbanipal,0x1205b,8,0.7291,0.7291,network,0,0
Assurbanipal,0x1205b,9,0.0158,0.8515,network,0,0
Assurbanipal,0x1205b,10,0.6893,0.7797,skeleton,0,0
Assurbanipal,0x1205b,11,0.7118,0.847,skeleton,0,0
Assurbanipal,0x1205b,12,0.8328,0.9009,skeleton,0,0
Assurbanipal,0x1205b,13,0.7454,0.8426,network,0,0
Assurbanipal,0x1205b,14,0.8828,0.8828,network,0,0
Assurbanipal,0x1205b,15,0.7969,0.8918,network,0,0
Assurbanipal,0x1205b,16,0.3101,0.9349,network,0,0
Assurbanipal,0x1205b,17,0.6257,0.8988,network,0,0
Assurbanipal,0x1205b,18,0.4518,0.537,network,0,0
Assurbanipal,0x1205d,1,0.6229,0.8512,network,0,0
Assurbanipal,0x1205d,2,0.6749,0.8594,network,0,0
Assurbanipal,0x1205d,3,0.8072,0.8072,network,0,0
Assurbanipal,0x1205d,4,0.784,0.784,network,0,0
Assurbanipal,0x1205d,5,0.519,0.8948,network,0,0
Assurbanipal,0x1205d,6,0.1865,0.8256,network,0,0
Assurbanipal,0x1205d,7,0.29,0.8963,network,1,0
Assurbanipal,0x1205d,8,0.7763,0.821,network,0,0
Assurbanipal,0x1205d,9,0.6252,0.8629,skeleton,0,0
Assurbanipal,0x1205d,10,0.2713,0.858,skeleton,0,0
Assurbanipal,0x1205d,11,0.8256,0.8929,network,0,0
Assurbanipal,0x1205d,12,0.739,0.9019,skeleton,0,0
Assurbanipal,0x1205d,13,0.8487,0.8991,network,0,0
Assurbanipal,0x1205d,14,0.6518,0.8816,network,0,0
Assurbanipal,0x1205d,15,0.7546,0.7546,network,0,0
Assurbanipal,0x1205d,16,0.5176,0.8193,network,0,0
Assurbanipal,0x1205d,17,0.3739,0.9421,network,0,0
Assurbanipal,0x1205d,18,0.001,0.5832,network,0,0
Assurbanipal,0x1205e,1,0.658,0.8482,network,0,0
Assurbanipal,0x1205e,2,0.6889,0.8333,network,0,0
Assurbanipal,0x1205e,3,0.8566,0.8566,network,0,0
Assurbanipal,0x1205e,4,0.7638,0.7638,network,0,0
Assurbanipal,0x1205e,5,0.6597,0.8828,network,0,0
Assurbanipal,0x1205e,6,0.1427,0.827,network,0,0
Assurbanipal,0x1205e,7,0.2448,0.8944,network,1,0
Assurbanipal,0x1205e,8,0.7454,0.7495,network,0,0
Assurbanipal,0x1205e,9,0.671,0.8754,network,0,0
Assurbanipal,0x1205e,10,0.4424,0.8013,skeleton,0,0
Assurbanipal,0x1205e,11,0.0001,0.9645,skeleton,1,0
Assurbanipal,0x1205e,12,0.7311,0.931,network,0,0
Assurbanipal,0x1205e,13,0.8387,0.9582,network,0,0
Assurbanipal,0x1205e,14,0.8355,0.9274,skeleton,0,0
Assurbanipal,0x1205e,15,0.8389,0.8728,network,0,0
Assurbanipal,0x1205e,16,0.785,0.9294,network,0,0
Assurbanipal,0x1205e,17,0.0109,0.7617,network,1,0
Assurbanipal,0x1205f,1,0.6192,0.8634,network,0,0
Assurbanipal,0x1205f,2,0.661,0.8661,network,0,0
Assurbanipal,0x1205f,3,0.7953,0.7953,network,0,0
Assurbanipal,0x1205f,4,0.7879,0.7879,network,0,0
Assurbanipal,0x1205f,5,0.5983,0.8884,network,0,0
Assurbanipal,0x1205f,6,0.1134,0.8995,skeleton,0,0
Assurbanipal,0x1205f,7,0.4703,0.8981,network,0,0
Assurbanipal,0x1205f,8,0.7638,0.7739,network,0,0
Assurbanipal,0x1205f,9,0.2874,0.8267,skeleton,0,0
Assurbanipal,0x1205f,10,0.6788,0.8515,network,0,0
Assurbanipal,0x1205f,11,0.8126,0.8791,skeleton,0,0
Assurbanipal,0x1205f,12,0.4654,0.8431,network,0,0
Assurbanipal,0x1205f,13,0.5375,0.9102,network,0,0
Assurbanipal,0x1205f,14,0.0624,0.9381,network,0,0
Assurbanipal,0x1205f,15,0.254,0.9708,network,0,0
Assurbanipal,0x1205f,16,0.3569,0.404,skeleton,0,0
Assurbanipal,0x12060,1,0.6947,0.8732,network,0,0
Assurbanipal,0x12060,2,0.7178,0.7982,network,0,0
Assurbanipal,0x12060,3,0.7889,0.7889,network,0,0
Assurbanipal,0x12060,4,0.7506,0.7506,network,0,0
Assurbanipal,0x12060,5,0.4844,0.9073,network,0,0
Assurbanipal,0x12060,6,0.1747,0.78,network,0,0
Assurbanipal,0x12060,7,0.263,0.9009,network,0,0
Assurbanipal,0x12060,8,0.567,0.567,network,0,0
Assurbanipal,0x12060,9,0.3453,0.7001,network,0,0
Assurbanipal,0x12060,10,0.5679,0.7005,network,0,0
Assurbanipal,0x12060,11,0.8167,0.8911,network,0,0
Assurbanipal,0x12060,12,0.7843,0.9581,skeleton,0,0
Assurbanipal,0x12060,13,0.7509,0.8331,skeleton,0,0
Assurbanipal,0x12060,14,0.6531,0.8952,network,0,0
Assurbanipal,0x12060,15,0.8306,0.9574,network,0,0
Assurbanipal,0x12060,16,0.0193,0.4085,network,1,0
Assurbanipal,0x12061,1,0.5366,0.9016,network,0,0
Assurbanipal,0x12061,2,0.7042,0.8062,network,0,0
Assurbanipal,0x12061,3,0.7833,0.7833,network,0,0
Assurbanipal,0x12061,4,0.7454,0.7454,network,0,0
Assurbanipal,0x12061,5,0.538,0.8679,network,0,0
Assurbanipal,0x12061,6,0.5366,0.7921,network,0,0
Assurbanipal,0x12061,7,0.2933,0.9026,network,1,0
Assurbanipal,0x12061,8,0.7017,0.7017,network,0,0
Assurbanipal,0x12061,9,0.4352,0.7349,network,0,0
Assurbanipal,0x12061,10,0.6343,0.8239,network,0,0
Assurbanipal,0x12061,11,0.4087,0.914,network,0,0
Assurbanipal,0x12061,12,0.6901,0.906,skeleton,0,0
Assurbanipal,0x12061,13,0.5395,0.908,network,0,0
Assurbanipal,0x12061,14,0.2249,0.8449,network,0,0
Assurbanipal,0x12061,15,0.4137,0.8933,network,0,0
Assurbanipal,0x12061,16,0.005,0.5837,network,1,0
Assurbanipal,0x12062,1,0.6021,0.9026,network,0,0
Assurbanipal,0x12062,2,0.6926,0.8193,network,0,0
Assurbanipal,0x12062,3,0.849,0.8527,network,0,0
Assurbanipal,0x12062,4,0.7578,0.7578,network,0,0
Assurbanipal,0x12062,5,0.567,0.8864,network,0,0
Assurbanipal,0x12062,6,0.6021,0.7982,network,0,0
Assurbanipal,0x12062,7,0.3059,0.886,network,1,0
Assurbanipal,0x12062,8,0.6749,0.6749,network,0,0
Assurbanipal,0x12062,9,0.3558,0.8019,skeleton,0,0
Assurbanipal,0x12062,10,0.348,0.8749,skeleton,0,0
Assurbanipal,0x12062,11,0.1938,0.9431,network,0,0
Assurbanipal,0x12062,12,0.7491,0.886,network,0,0
Assurbanipal,0x12062,13,0.0991,0.7005,skeleton,0,0
Assurbanipal,0x12062,14,0.093,0.7383,network,0,0
Assurbanipal,0x12062,15,0.3996,0.926,network,0,0
Assurbanipal,0x12062,16,0.3968,0.8754,network,0,0
Assurbanipal,0x12062,17,0.05,0.9134,network,0,1
Assurbanipal,0x12062,18,0.05,0.8216,network,0,1
Assurbanipal,0x12062,19,0.5404,0.8723,network,0,0
Assurbanipal,0x12062,20,0.748,0.9196,skeleton,0,0
Assurbanipal,0x12062,21,0.9089,0.9268,network,0,0
Assurbanipal,0x12062,22,0.0013,0.5699,network,1,0
Assurbanipal,0x12063,1,0.5463,0.904,network,0,0
Assurbanipal,0x12063,2,0.6893,0.7756,network,0,0
Assurbanipal,0x12063,3,0.8247,0.8247,network,0,0
Assurbanipal,0x12063,4,0.7409,0.7409,network,0,0
Assurbanipal,0x12063,5,0.5034,0.8812,network,0,0
Assurbanipal,0x12063,6,0.5098,0.8289,network,0,0
Assurbanipal,0x12063,7,0.4189,0.8828,network,0,0
Assurbanipal,0x12063,8,0.3482,0.3482,network,0,0
Assurbanipal,0x12063,9,0.4664,0.7194,network,0,0
Assurbanipal,0x12063,10,0.6822,0.7356,network,0,0
Assurbanipal,0x12063,11,0.6429,0.9023,network,0,0
Assurbanipal,0x12063,12,0.698,0.8561,skeleton,0,0
Assurbanipal,0x12063,13,0.7687,0.9504,network,0,0
Assurbanipal,0x12063,14,0.0004,0.537,network,1,0
Assurbanipal,0x12064,1,0.6491,0.8732,network,0,0
Assurbanipal,0x12064,2,0.7194,0.7909,network,0,0
Assurbanipal,0x12064,3,0.7902,0.7902,network,0,0
Assurbanipal,0x12064,4,0.7535,0.7535,network,0,0
Assurbanipal,0x12064,5,0.5122,0.9099,network,0,0
Assurbanipal,0x12064,6,0.0053,0.7718,network,0,0
Assurbanipal,0x12064,7,0.4927,0.8948,network,0,0
Assurbanipal,0x12064,8,0.7953,0.8284,network,0,0
Assurbanipal,0x12064,9,0.3458,0.7387,network,0,0
Assurbanipal,0x12064,10,0.5054,0.8719,network,0,0
Assurbanipal,0x12064,11,0.5083,0.9118,skeleton,0,0
Assurbanipal,0x12064,12,0.6654,0.897,network,0,0
Assurbanipal,0x12064,13,0.8657,0.8937,network,0,0
Assurbanipal,0x12064,14,0.726,0.905,network,0,0
Assurbanipal,0x12064,15,0.5588,0.8559,network,0,0
Assurbanipal,0x12065,1,0.4227,0.9036,network,0,0
Assurbanipal,0x12065,2,0.6885,0.8026,network,0,0
Assurbanipal,0x12065,3,0.7982,0.7982,network,0,0
Assurbanipal,0x12065,4,0.7284,0.7284,network,0,0
Assurbanipal,0x12065,5,0.5117,0.8688,network,0,0
Assurbanipal,0x12065,6,0.0381,0.8059,skeleton,0,0
Assurbanipal,0x12065,7,0.3108,0.8895,network,1,0
Assurbanipal,0x12065,8,0.7194,0.7194,network,0,0
Assurbanipal,0x12065,9,0.4496,0.7345,network,0,0
Assurbanipal,0x12065,10,0.736,0.8594,skeleton,0,0
Assurbanipal,0x12065,11,0.5472,0.8384,skeleton,0,0
Assurbanipal,0x12065,12,0.05,0.9252,network,0,1
Assurbanipal,0x12065,13,0.05,0.7413,skeleton,0,1
Assurbanipal,0x12065,14,0.5837,0.8403,network,0,0
Assurbanipal,0x12065,15,0.8108,0.9083,skeleton,0,0
Assurbanipal,0x12065,16,0.7739,0.9365,network,0,0
Assurbanipal,0x12066,1,0.5875,0.8922,network,0,0
Assurbanipal,0x12066,2,0.6947,0.8158,network,0,0
Assurbanipal,0x12066,3,0.8452,0.8608,network,0,0
Assurbanipal,0x12066,4,0.7582,0.7582,network,0,0
Assurbanipal,0x12066,5,0.5151,0.8903,network,0,0
Assurbanipal,0x12066,6,0.0792,0.8431,network,0,0
Assurbanipal,0x12066,7,0.305,0.8891,network,1,0
Assurbanipal,0x12066,8,0.6723,0.6723,network,0,0
Assurbanipal,0x12066,9,0.3567,0.7937,skeleton,0,0
Assurbanipal,0x12066,10,0.05,0.8507,network,0,1
Assurbanipal,0x12066,11,0.5732,0.6021,skeleton,0,0
Assurbanipal,0x12066,12,0.0059,0.9076,network,0,0
Assurbanipal,0x12066,13,0.05,0.9536,network,0,1
Assurbanipal,0x12066,14,0.05,0.8403,network,0,1
Assurbanipal,0x12066,15,0.577,0.8929,network,0,0
Assurbanipal,0x12066,16,0.6293,0.8941,network,0,0
Assurbanipal,0x12066,17,0.8779,0.931,network,0,0
Assurbanipal,0x12066,18,0.3542,0.787,network,0,0
Assurbanipal,0x12066,19,0.5727,0.9158,network,0,0
Assurbanipal,0x12066,20,0.7428,0.941,skeleton,0,0
Assurbanipal,0x12066,21,0.1289,0.6091,network,0,0
Assurbanipal,0x12066,22,0.0342,0.7174,network,0,0
Assurbanipal,0x12066,23,0.5804,0.7677,network,0,0
Assurbanipal,0x12066,24,0.0637,0.4659,network,0,0
Assurbanipal,0x12067,1,0.4571,0.8907,network,0,0
Assurbanipal,0x12067,2,0.698,0.8199,network,0,0
Assurbanipal,0x12067,3,0.8236,0.8615,network,0,0
Assurbanipal,0x12067,4,0.7042,0.7042,network,0,0
Assurbanipal,0x12067,5,0.4373,0.8963,network,0,0
Assurbanipal,0x12067,6,0.6984,0.817,skeleton,0,0
Assurbanipal,0x12067,7,0.3278,0.914,network,1,0
Assurbanipal,0x12067,8,0.4007,0.4007,network,0,0
Assurbanipal,0x12067,9,0.4395,0.7334,network,0,0
Assurbanipal,0x12067,10,0.6248,0.8264,network,0,0
Assurbanipal,0x12067,11,0.05,0.8719,network,0,1
Assurbanipal,0x12067,12,0.0118,0.9182,network,0,0
Assurbanipal,0x12067,13,0.0169,0.8828,network,0,1
Assurbanipal,0x12067,14,0.0063,0.8643,network,0,0
Assurbanipal,0x12067,15,0.7599,0.8534,network,0,0
Assurbanipal,0x12067,16,0.0069,0.8844,network,0,0
Assurbanipal,0x12067,17,0.1247,0.6248,skeleton,1,0
Assurbanipal,0x12068,1,0.6885,0.8368,network,0,0
Assurbanipal,0x12068,2,0.7118,0.8306,network,0,0
Assurbanipal,0x12068,3,0.8397,0.8397,network,0,0
Assurbanipal,0x12068,4,0.7086,0.7086,network,0,0
Assurbanipal,0x12068,5,0.6357,0.8688,network,0,0
Assurbanipal,0x12068,6,0.1503,0.8816,network,0,0
Assurbanipal,0x12068,7,0.3135,0.8648,network,1,0
Assurbanipal,0x12068,8,0.8053,0.8053,network,0,0
Assurbanipal,0x12068,9,0.2632,0.8311,skeleton,0,0
Assurbanipal,0x12068,10,0.7033,0.8679,skeleton,0,0
Assurbanipal,0x12068,11,0.0146,0.8959,network,0,0
Assurbanipal,0x12068,12,0.7564,0.8804,network,0,0
Assurbanipal,0x12068,13,0.5875,0.809,skeleton,0,0
Assurbanipal,0x12068,14,0.586,0.8449,network,0,0
Assurbanipal,0x12068,15,0.05,0.955,network,0,1
Assurbanipal,0x12068,16,0.5983,0.9196,network,0,0
Assurbanipal,0x12068,17,0.7631,0.8852,network,0,0
Assurbanipal,0x12068,18,0.748,0.8787,network,0,0
Assurbanipal,0x12068,19,0.825,0.9089,network,0,0
Assurbanipal,0x12069,1,0.6086,0.8914,network,0,0
Assurbanipal,0x12069,2,0.705,0.8108,network,0,0
Assurbanipal,0x12069,3,0.8213,0.8366,network,0,0
Assurbanipal,0x12069,4,0.7574,0.7574,network,0,0
Assurbanipal,0x12069,5,0.4007,0.8816,network,0,0
Assurbanipal,0x12069,6,0.6086,0.742,skeleton,0,0
Assurbanipal,0x12069,7,0.2602,0.8864,network,1,0
Assurbanipal,0x12069,8,0.6007,0.6007,network,0,0
Assurbanipal,0x12069,9,0.445,0.7402,network,0,0
Assurbanipal,0x12069,10,0.5646,0.7589,skeleton,0,0
Assurbanipal,0x12069,11,0.0333,0.8123,network,0,0
Assurbanipal,0x12069,12,0.0,0.8534,network,0,1
Assurbanipal,0x12069,13,0.4436,0.8728,network,0,0
Assurbanipal,0x12069,14,0.4883,0.8697,skeleton,0,0
Assurbanipal,0x12069,15,0.0079,0.5823,network,1,0
Assurbanipal,0x1206a,1,0.6039,0.8941,network,0,0
Assurbanipal,0x1206a,2,0.7082,0.7944,network,0,0
Assurbanipal,0x1206a,3,0.7896,0.7896,network,0,0
Assurbanipal,0x1206a,4,0.7256,0.7256,network,0,0
Assurbanipal,0x1206a,5,0.4436,0.8891,network,0,0
Assurbanipal,0x1206a,6,0.6039,0.8084,network,0,0
Assurbanipal,0x1206a,7,0.3287,0.9036,network,0,0
Assurbanipal,0x1206a,8,0.0,0.3569,network,0,0
Assurbanipal,0x1206a,9,0.4562,0.6984,network,0,0
Assurbanipal,0x1206a,10,0.5722,0.7766,network,0,0
Assurbanipal,0x1206a,11,0.4756,0.8041,skeleton,0,0
Assurbanipal,0x1206a,12,0.6114,0.6897,skeleton,0,0
Assurbanipal,0x1206a,13,0.7154,0.8371,network,0,0
Assurbanipal,0x1206a,14,0.7221,0.9427,network,0,0
Assurbanipal,0x1206b,1,0.6275,0.8485,network,0,0
Assurbanipal,0x1206b,2,0.7013,0.8339,network,0,0
Assurbanipal,0x1206b,3,0.8228,0.8585,network,0,0
Assurbanipal,0x1206b,4,0.7284,0.7284,network,0,0
Assurbanipal,0x1206b,5,0.5034,0.8754,network,0,0
Assurbanipal,0x1206b,6,0.4854,0.8563,skeleton,0,0
Assurbanipal,0x1206b,7,0.4533,0.884,network,0,0
Assurbanipal,0x1206b,8,0.6156,0.8289,network,0,0
Assurbanipal,0x1206b,9,0.4208,0.7863,skeleton,0,0
Assurbanipal,0x1206b,10,0.6922,0.6922,network,0,0
Assurbanipal,0x1206b,11,0.069,0.8472,network,0,0
Assurbanipal,0x1206b,12,0.0307,0.9332,network,0,0
Assurbanipal,0x1206b,13,0.0016,0.9423,network,0,0
Assurbanipal,0x1206b,14,0.0472,0.9252,skeleton,0,0
Assurbanipal,0x1206b,15,0.677,0.8745,skeleton,0,0
Assurbanipal,0x1206b,16,0.0588,0.9361,network,0,0
Assurbanipal,0x1206b,17,0.8072,0.9188,network,0,0
Assurbanipal,0x1206b,18,0.5332,0.8482,skeleton,0,0
Assurbanipal,0x1206b,19,0.7729,0.9252,network,0,0
Assurbanipal,0x1206b,20,0.8325,0.8532,network,0,0
Assurbanipal,0x1206b,21,0.0002,0.5804,network,1,0
Assurbanipal,0x1206c,1,0.5699,0.8666,network,0,0
Assurbanipal,0x1206c,2,0.6847,0.8436,network,0,0
Assurbanipal,0x1206c,3,0.8236,0.8236,network,0,0
Assurbanipal,0x1206c,4,0.8001,0.8001,network,0,0
Assurbanipal,0x1206c,5,0.6976,0.8604,network,0,0
Assurbanipal,0x1206c,6,0.5699,0.8941,skeleton,0,0
Assurbanipal,0x1206c,7,0.4513,0.8856,network,0,0
Assurbanipal,0x1206c,8,0.713,0.8505,network,0,0
Assurbanipal,0x1206c,9,0.3363,0.8434,skeleton,0,0
Assurbanipal,0x1206c,10,0.0039,0.9016,skeleton,0,0
Assurbanipal,0x1206c,11,0.3531,0.8697,network,0,0
Assurbanipal,0x1206c,12,0.7042,0.9292,network,0,0
Assurbanipal,0x1206c,13,0.711,0.9096,skeleton,0,0
Assurbanipal,0x1206c,14,0.7739,0.8749,network,0,0
Assurbanipal,0x1206c,15,0.7614,0.9476,network,0,0
Assurbanipal,0x1206c,16,0.4649,0.8899,network,0,0
Assurbanipal,0x1206c,17,0.0009,0.9344,network,0,0
Assurbanipal,0x1206c,18,0.6311,0.9515,network,0,0
Assurbanipal,0x1206c,19,0.7546,0.847,network,0,0
Assurbanipal,0x1206c,20,0.1791,0.8876,network,0,0
Assurbanipal,0x1206c,21,0.3778,0.9423,network,0,0
Assurbanipal,0x1206c,22,0.8604,0.8872,network,0,0
Assurbanipal,0x1206c,23,0.6997,0.8929,network,0,0
Assurbanipal,0x1206d,1,0.6388,0.8832,network,0,0
Assurbanipal,0x1206d,2,0.7009,0.8114,network,0,0
Assurbanipal,0x1206d,3,0.8205,0.8205,network,0,0
Assurbanipal,0x1206d,4,0.752,0.752,network,0,0
Assurbanipal,0x1206d,5,0.538,0.8462,network,0,0
Assurbanipal,0x1206d,6,0.153,0.8868,skeleton,0,0
Assurbanipal,0x1206d,7,0.3621,0.8517,network,1,0
Assurbanipal,0x1206d,8,0.7341,0.7341,network,0,0
Assurbanipal,0x1206d,9,0.4956,0.8182,skeleton,0,0
Assurbanipal,0x1206d,10,0.6947,0.8161,skeleton,0,0
Assurbanipal,0x1206d,11,0.6518,0.9307,skeleton,0,0
Assurbanipal,0x1206d,12,0.0059,0.6926,network,0,0
Assurbanipal,0x1206d,13,0.4956,0.8933,network,0,0
Assurbanipal,0x1206d,14,0.7725,0.8688,network,0,0
Assurbanipal,0x1206d,15,0.6943,0.9149,network,0,0
Assurbanipal,0x1206d,16,0.0558,0.3824,network,0,0
Assurbanipal,0x1206e,1,0.0528,0.8078,network,0,0
Assurbanipal,0x1206e,2,0.6567,0.8317,network,0,0
Assurbanipal,0x1206e,3,0.6514,0.8922,network,0,0
Assurbanipal,0x1206e,4,0.5341,0.8948,network,0,0
Assurbanipal,0x1206e,5,0.7476,0.8253,network,0,0
Assurbanipal,0x1206e,6,0.6482,0.8001,network,0,0
Assurbanipal,0x1206e,7,0.6016,0.7736,skeleton,0,0
Assurbanipal,0x1206e,8,0.6316,0.6316,network,0,0
Assurbanipal,0x1206f,1,0.5875,0.8126,skeleton,0,0
